minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,h_event_log,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,a_event_log,code
11,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
12,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
12,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
12,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
12,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
12,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
13,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
13,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
13,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
13,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
13,Chelsea,0,0.3438196834176779,0.6984156119521985,0.2620557179288269,0.036913390725256554,0.002525439819862303,8.983957385566566e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
14,Chelsea,0,0.4342717733234167,0.6857809816074241,0.26994965080191907,0.04098630952961747,0.0031475322252560735,0.00013552583578322342,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
14,Chelsea,0,0.4342717733234167,0.6731463512626498,0.2778435836750112,0.04505922833397839,0.003769624630649844,0.00018121209771078118,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
14,Chelsea,0,0.4342717733234167,0.6605117209178754,0.2857375165481033,0.04913214713833932,0.004391717036043614,0.00022689835963833892,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
