,match_id,minute,h_a,xG,result,x,y,player,shot_type,last_action
969,28820,70,h,0.03413645923137665,SavedShot,0.870999984741211,0.500999984741211,Yerson Mosquera,Head,Cross
970,28820,73,h,0.03644731640815735,BlockedShot,0.8040000152587891,0.3970000076293945,João Gomes,RightFoot,BallTouch
971,28820,76,h,0.04801524803042412,MissedShots,0.9069999694824219,0.5690000152587891,Jørgen Strand Larsen,Head,Aerial
972,28820,78,h,0.06471956521272659,MissedShots,0.9169999694824219,0.48700000762939455,Tolu Arokodare,Head,Aerial
973,28820,83,h,0.3427233397960663,MissedShots,0.9180000305175782,0.44,Marshall Munetsi,LeftFoot,None
974,28820,86,h,0.009405452758073807,SavedShot,0.7080000305175781,0.3170000076293945,Emmanuel Agbadou,RightFoot,Pass
975,28820,91,h,0.008202716708183289,BlockedShot,0.6969999694824218,0.7269999694824218,André,RightFoot,Pass
976,28820,13,a,0.011771920137107372,MissedShots,0.6919999694824219,0.5820000076293945,Ethan Ampadu,RightFoot,BallRecovery
977,28820,25,a,0.043977849185466766,MissedShots,0.8080000305175781,0.39299999237060546,Brenden Aaronson,RightFoot,Pass
978,28820,30,a,0.040250737220048904,Goal,0.9059999847412109,0.5070000076293946,Dominic Calvert-Lewin,Head,Aerial
979,28820,38,a,0.0657067522406578,Goal,0.750999984741211,0.48700000762939455,Anton Stach,RightFoot,Standard
980,28820,44,a,0.2599199414253235,Goal,0.889000015258789,0.6559999847412109,Noah Okafor,LeftFoot,Pass
981,28820,57,a,0.03536045923829079,SavedShot,0.7930000305175782,0.57,Sean Longstaff,LeftFoot,None
982,28821,7,h,0.6801360845565796,Goal,0.970999984741211,0.40700000762939453,Yankuba Minteh,LeftFoot,TakeOn
983,28821,26,h,0.029110973700881004,SavedShot,0.7530000305175781,0.4470000076293945,Yasin Ayari,RightFoot,Pass
984,28821,26,h,0.03572119399905205,MissedShots,0.775,0.395,Brajan Gruda,LeftFoot,Pass
985,28821,30,h,0.016534868627786636,Goal,0.7680000305175781,0.7709999847412109,Yasin Ayari,RightFoot,BallRecovery
986,28821,58,h,0.015729200094938278,MissedShots,0.43900001525878907,0.915,Lewis Dunk,RightFoot,Standard
987,28821,61,h,0.041304536163806915,MissedShots,0.7909999847412109,0.5509999847412109,Yasin Ayari,RightFoot,Pass
988,28821,75,h,0.027654215693473816,MissedShots,0.639000015258789,0.3679999923706055,Diego Gómez,RightFoot,Pass
989,28821,78,h,0.21523454785346985,SavedShot,0.9009999847412109,0.6480000305175782,Kaoru Mitoma,RightFoot,TakeOn
990,28821,79,h,0.07813909649848938,MissedShots,0.960999984741211,0.675,Ferdi Kadioglu,RightFoot,Pass
991,28821,81,h,0.0,OwnGoal,0.07300000190734864,0.4979999923706055,Jan Paul van Hecke,RightFoot,Challenge
992,28821,83,h,0.14432482421398163,BlockedShot,0.874000015258789,0.6120000076293945,Danny Welbeck,LeftFoot,TakeOn
993,28821,86,h,0.08411257714033127,MissedShots,0.8819999694824219,0.48900001525878906,Yasin Ayari,RightFoot,Cross
994,28821,87,h,0.03666158393025398,MissedShots,0.8119999694824219,0.519000015258789,Yasin Ayari,RightFoot,None
995,28821,24,a,0.056550201028585434,MissedShots,0.9359999847412109,0.6580000305175782,Richarlison,LeftFoot,Chipped
996,28821,27,a,0.0659448653459549,MissedShots,0.904000015258789,0.6179999923706054,Wilson Odobert,RightFoot,None
997,28821,40,a,0.11073101311922073,BlockedShot,0.9130000305175782,0.61,Richarlison,LeftFoot,Pass
998,28821,41,a,0.023174528032541275,MissedShots,0.9309999847412109,0.41900001525878905,Richarlison,Head,Aerial
999,28821,42,a,0.09663721919059753,MissedShots,0.87,0.415,Mohammed Kudus,LeftFoot,Pass
1000,28821,42,a,0.650574803352356,Goal,0.955,0.4909999847412109,Richarlison,RightFoot,Rebound
1001,28821,63,a,0.03264937177300453,MissedShots,0.8169999694824219,0.615,Xavi Simons,RightFoot,Pass
1002,28821,67,a,0.06090184673666954,SavedShot,0.865,0.655,Xavi Simons,RightFoot,Pass
1003,28821,69,a,0.06405803561210632,MissedShots,0.8519999694824218,0.4809999847412109,Xavi Simons,RightFoot,Cross
1004,28821,80,a,0.07350193709135056,SavedShot,0.874000015258789,0.6919999694824219,Richarlison,RightFoot,Pass
1005,28821,93,a,0.019953982904553413,BlockedShot,0.764000015258789,0.27299999237060546,Mohammed Kudus,LeftFoot,Pass
1006,28822,13,h,0.00983856525272131,SavedShot,0.7619999694824219,0.7680000305175781,Quilindschy Hartman,LeftFoot,Chipped
1007,28822,19,h,0.056749194860458374,BlockedShot,0.89,0.46799999237060547,Loum Tchaouna,Head,Cross
1008,28822,19,h,0.2772907614707947,Goal,0.93,0.6090000152587891,Jaidon Anthony,LeftFoot,BallTouch
