minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,code
18,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
19,Brentford,2,1.6362757086753845,0.23533154714992513,0.4285193905133495,0.26618951546355724,0.06511639876239074,0.004843148110777529,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
19,Brentford,2,1.6362757086753845,0.20470249391127737,0.40736191333936944,0.2900709030120784,0.08817839351571999,0.009686296221554947,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
19,Brentford,2,1.6362757086753845,0.1740734406726296,0.38620443616538935,0.3139522905605995,0.11124038826904922,0.014529444332332365,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
19,Brentford,2,1.6362757086753845,0.14344438743398183,0.3650469589914093,0.3378336781091206,0.13430238302237849,0.019372592443109782,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
19,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
20,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
20,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
20,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
20,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
20,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
21,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
21,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
21,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
21,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
21,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
22,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.8300661089063746,0.1658275147669868,0.004088846404364186,1.7529922274514816e-05,-4.4408920985006264e-17,BREMUN20250927
22,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.8255292552030427,0.1694828096099966,0.004952875342411761,3.505984454902963e-05,-8.881784197001253e-17,BREMUN20250927
22,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.8209924014997108,0.17313810445300643,0.005816904280459335,5.258976682354445e-05,-1.332267629550188e-16,BREMUN20250927
22,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.8164555477963789,0.17679339929601623,0.006680933218506909,7.011968909805926e-05,-1.7763568394002506e-16,BREMUN20250927
22,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
23,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
23,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
23,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
23,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
23,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
24,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
24,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
24,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
24,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
24,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,0,0.19580156728625275,0.811918694093047,0.18044869413902606,0.0075449621565544835,8.764961137257408e-05,-2.220446049250313e-16,BREMUN20250927
25,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.6562030980668373,0.3015565441379106,0.04070568117520178,0.00151786654833308,1.681007171714377e-05,BREMUN20250927
25,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.5004875020406276,0.42266439413679513,0.07386640019384907,0.002948083485293586,3.3620143434509583e-05,BREMUN20250927
