minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,h_event_log,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,a_event_log,code
9,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9351834333660047,0.06347753839986439,0.0013301623240208104,8.865910110123331e-06,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
9,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9299723123062802,0.06842205744314782,0.0015938090370918741,1.1821213480164441e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
9,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
10,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
10,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
10,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
10,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
10,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
11,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
11,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
11,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
11,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
11,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
12,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
12,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
12,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
12,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
12,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
13,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
13,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9247611912465556,0.07336657648643125,0.0018574557501629379,1.4776516850205552e-05,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
